82.9009,83.999,85.98,87.9898,89.9989,92.999
83.666,84.999,86.888,88.9988,90.888,94.9988
84.8899,86.888,88.888,90.888,92.898,95.98
86.8878,88.0099,91.7877,92.78878,94.5455,96.799
