83.888,85.888,87.9989,88.888,89.998,92.8878
84.999,86.999,88.999,89.888,91.888,93.8787
85.9099,88.9099,90.988,91.8898,92.888,95.87878
88.999,90.9899,91.999,93.777,95.666,97.222
